,0
HEALTHCARE_EXPENSES_91131.79,0.0
HEALTHCARE_EXPENSES_91160.82,0.0
HEALTHCARE_EXPENSES_912233.08,0.0
HEALTHCARE_EXPENSES_91383.25,0.0
HEALTHCARE_EXPENSES_9150.87,0.0
HEALTHCARE_EXPENSES_91608.51,0.0
HEALTHCARE_EXPENSES_919270.15,0.0
HEALTHCARE_EXPENSES_92072.78,0.0
HEALTHCARE_EXPENSES_921.69,0.0
HEALTHCARE_EXPENSES_92347.56,0.0
HEALTHCARE_EXPENSES_92417.83,0.0
HEALTHCARE_EXPENSES_924277.84,0.0
HEALTHCARE_EXPENSES_92440.15,0.0
HEALTHCARE_EXPENSES_92489.91,0.0
HEALTHCARE_EXPENSES_92505.64,0.0
HEALTHCARE_EXPENSES_92637.29,0.0
HEALTHCARE_EXPENSES_92741.30,0.0
HEALTHCARE_EXPENSES_927468.47,0.0
HEALTHCARE_EXPENSES_92832.77,0.0
HEALTHCARE_EXPENSES_92838.54,0.0
HEALTHCARE_EXPENSES_9324.35,0.0
HEALTHCARE_EXPENSES_93319.09,0.0
HEALTHCARE_EXPENSES_9337.18,0.0
HEALTHCARE_EXPENSES_93729.23,0.0
HEALTHCARE_EXPENSES_93754.06,0.0
HEALTHCARE_EXPENSES_93771.12,0.0
HEALTHCARE_EXPENSES_93790.07,0.0
HEALTHCARE_EXPENSES_9415.75,0.0
HEALTHCARE_EXPENSES_94170.18,0.0
HEALTHCARE_EXPENSES_94182.43,0.0
HEALTHCARE_EXPENSES_94425.97,0.0
HEALTHCARE_EXPENSES_94483.29,0.0
HEALTHCARE_EXPENSES_944877.00,0.0
HEALTHCARE_EXPENSES_94513.39,0.0
HEALTHCARE_EXPENSES_94641.39,0.0
HEALTHCARE_EXPENSES_95000.81,0.0
HEALTHCARE_EXPENSES_95082.12,0.0
HEALTHCARE_EXPENSES_95180.90,0.0
HEALTHCARE_EXPENSES_95187.12,0.0
HEALTHCARE_EXPENSES_95357.38,0.0
HEALTHCARE_EXPENSES_95492.11,0.0
HEALTHCARE_EXPENSES_95780.20,0.0
HEALTHCARE_EXPENSES_95825.47,0.0
HEALTHCARE_EXPENSES_9585.01,0.0
HEALTHCARE_EXPENSES_96117.57,0.0
HEALTHCARE_EXPENSES_96252.21,0.0
HEALTHCARE_EXPENSES_96315.89,0.0
HEALTHCARE_EXPENSES_9660.70,0.0
HEALTHCARE_EXPENSES_96619.52,0.0
HEALTHCARE_EXPENSES_968894.63,0.0
HEALTHCARE_EXPENSES_968988.94,0.0
HEALTHCARE_EXPENSES_97017.30,0.0
HEALTHCARE_EXPENSES_97040.13,0.0
HEALTHCARE_EXPENSES_97160.33,0.0
HEALTHCARE_EXPENSES_97165.71,0.0
HEALTHCARE_EXPENSES_9727.60,0.0
HEALTHCARE_EXPENSES_97405.98,0.0
HEALTHCARE_EXPENSES_97463.71,0.0
HEALTHCARE_EXPENSES_974721.71,0.0
HEALTHCARE_EXPENSES_9750.20,0.0
HEALTHCARE_EXPENSES_97555.81,0.0
HEALTHCARE_EXPENSES_97620.79,0.0
HEALTHCARE_EXPENSES_97690.08,0.0
HEALTHCARE_EXPENSES_98070.33,0.0
HEALTHCARE_EXPENSES_98259.13,0.0
HEALTHCARE_EXPENSES_98303.60,0.0
HEALTHCARE_EXPENSES_98468.30,0.0
HEALTHCARE_EXPENSES_9873.55,0.0
HEALTHCARE_EXPENSES_9875.61,0.0
HEALTHCARE_EXPENSES_98834.98,0.0
HEALTHCARE_EXPENSES_98866.11,0.0
HEALTHCARE_EXPENSES_9887.97,0.0
HEALTHCARE_EXPENSES_9890.09,0.0
HEALTHCARE_EXPENSES_98931.32,0.0
HEALTHCARE_EXPENSES_98997.06,0.0
HEALTHCARE_EXPENSES_9905.32,0.0
HEALTHCARE_EXPENSES_99295.84,0.0
HEALTHCARE_EXPENSES_99320.07,0.0
HEALTHCARE_EXPENSES_993515.70,0.0
HEALTHCARE_EXPENSES_993838.42,0.0
HEALTHCARE_EXPENSES_99416.75,0.0
HEALTHCARE_EXPENSES_99512.63,0.0
HEALTHCARE_EXPENSES_995245.82,0.0
HEALTHCARE_EXPENSES_9955.35,0.0
HEALTHCARE_EXPENSES_99815.23,0.0
HEALTHCARE_EXPENSES_9988.32,0.0
HEALTHCARE_EXPENSES_99953.26,0.0
HEALTHCARE_COVERAGE_0.00,0.0
HEALTHCARE_COVERAGE_1.49,0.0
HEALTHCARE_COVERAGE_100079.54,0.0
HEALTHCARE_COVERAGE_100456.71,0.0
HEALTHCARE_COVERAGE_1004633.19,0.0
HEALTHCARE_COVERAGE_1006090.48,0.0
HEALTHCARE_COVERAGE_1006152.57,0.0
HEALTHCARE_COVERAGE_1007295.73,0.0
HEALTHCARE_COVERAGE_1008655.72,0.0
HEALTHCARE_COVERAGE_101143.58,0.0
HEALTHCARE_COVERAGE_1016070.89,0.0
HEALTHCARE_COVERAGE_1017148.51,0.0
HEALTHCARE_COVERAGE_1023796.70,0.0
HEALTHCARE_COVERAGE_1024689.38,0.0
HEALTHCARE_COVERAGE_10272.28,0.0
HEALTHCARE_COVERAGE_102779.09,0.0
HEALTHCARE_COVERAGE_1028602.28,0.0
HEALTHCARE_COVERAGE_103284.29,0.0
HEALTHCARE_COVERAGE_1037358.62,0.0
HEALTHCARE_COVERAGE_1039356.52,0.0
HEALTHCARE_COVERAGE_104146.26,0.0
HEALTHCARE_COVERAGE_10433.62,0.0
HEALTHCARE_COVERAGE_1046453.96,0.0
HEALTHCARE_COVERAGE_104743.28,0.0
HEALTHCARE_COVERAGE_104836.94,0.0
HEALTHCARE_COVERAGE_1049047.29,0.0
HEALTHCARE_COVERAGE_1052194.67,0.0
HEALTHCARE_COVERAGE_10542.81,0.0
HEALTHCARE_COVERAGE_1055409.16,0.0
HEALTHCARE_COVERAGE_105672.17,0.0
HEALTHCARE_COVERAGE_1057175.87,0.0
HEALTHCARE_COVERAGE_105787.08,0.0
HEALTHCARE_COVERAGE_105814.21,0.0
HEALTHCARE_COVERAGE_10585.91,0.0
HEALTHCARE_COVERAGE_105903.10,0.0
HEALTHCARE_COVERAGE_1059409.30,0.0
HEALTHCARE_COVERAGE_1062443.80,0.0
HEALTHCARE_COVERAGE_106268.53,0.0
HEALTHCARE_COVERAGE_1064473.32,0.0
HEALTHCARE_COVERAGE_1064940.93,0.0
HEALTHCARE_COVERAGE_107232.33,0.0
HEALTHCARE_COVERAGE_1074410.50,0.0
HEALTHCARE_COVERAGE_1074770.81,0.0
HEALTHCARE_COVERAGE_107881.89,0.0
HEALTHCARE_COVERAGE_1079973.76,0.0
HEALTHCARE_COVERAGE_108342.76,0.0
HEALTHCARE_COVERAGE_1084960.04,0.0
HEALTHCARE_COVERAGE_1086540.62,0.0
HEALTHCARE_COVERAGE_1087567.57,0.0
HEALTHCARE_COVERAGE_108787.10,0.0
HEALTHCARE_COVERAGE_10888.76,0.0
HEALTHCARE_COVERAGE_108880.95,0.0
HEALTHCARE_COVERAGE_109246.13,0.0
HEALTHCARE_COVERAGE_10952.39,0.0
HEALTHCARE_COVERAGE_109694.45,0.0
HEALTHCARE_COVERAGE_1097831.34,0.0
HEALTHCARE_COVERAGE_1098087.50,0.0
HEALTHCARE_COVERAGE_109938.85,0.0
HEALTHCARE_COVERAGE_110007.78,0.0
HEALTHCARE_COVERAGE_11022.23,0.0
HEALTHCARE_COVERAGE_110274.56,0.0
HEALTHCARE_COVERAGE_1108985.51,0.0
HEALTHCARE_COVERAGE_11119.87,0.0
HEALTHCARE_COVERAGE_1112258.75,0.0
HEALTHCARE_COVERAGE_1113270.60,0.0
HEALTHCARE_COVERAGE_1113292.83,0.0
HEALTHCARE_COVERAGE_11133.08,0.0
HEALTHCARE_COVERAGE_1114263.44,0.0
HEALTHCARE_COVERAGE_111630.95,0.0
HEALTHCARE_COVERAGE_112182.22,0.0
HEALTHCARE_COVERAGE_1122058.85,0.0
HEALTHCARE_COVERAGE_112272.23,0.0
HEALTHCARE_COVERAGE_1122876.73,0.0
HEALTHCARE_COVERAGE_1123166.65,0.0
HEALTHCARE_COVERAGE_11246.96,0.0
HEALTHCARE_COVERAGE_112477.75,0.0
HEALTHCARE_COVERAGE_1124966.42,0.0
HEALTHCARE_COVERAGE_1131036.84,0.0
HEALTHCARE_COVERAGE_113278.07,0.0
HEALTHCARE_COVERAGE_113305.39,0.0
HEALTHCARE_COVERAGE_1134.14,0.0
HEALTHCARE_COVERAGE_113513.56,0.0
HEALTHCARE_COVERAGE_113832.67,0.0
HEALTHCARE_COVERAGE_113879.58,0.0
HEALTHCARE_COVERAGE_1139028.49,0.0
HEALTHCARE_COVERAGE_114024.29,0.0
HEALTHCARE_COVERAGE_114096.13,0.0
HEALTHCARE_COVERAGE_114116.88,0.0
HEALTHCARE_COVERAGE_11421.91,0.0
HEALTHCARE_COVERAGE_1143998.85,0.0
HEALTHCARE_COVERAGE_11453.44,0.0
HEALTHCARE_COVERAGE_1148158.52,0.0
HEALTHCARE_COVERAGE_1148515.94,0.0
HEALTHCARE_COVERAGE_11528.21,0.0
HEALTHCARE_COVERAGE_115348.24,0.0
HEALTHCARE_COVERAGE_1154998.99,0.0
HEALTHCARE_COVERAGE_115681.46,0.0
HEALTHCARE_COVERAGE_115693.73,0.0
HEALTHCARE_COVERAGE_116082.02,0.0
HEALTHCARE_COVERAGE_1161059.34,0.0
HEALTHCARE_COVERAGE_1161213.65,0.0
HEALTHCARE_COVERAGE_11681.46,0.0
HEALTHCARE_COVERAGE_11684.81,0.0
HEALTHCARE_COVERAGE_1171869.86,0.0
HEALTHCARE_COVERAGE_11725.35,0.0
HEALTHCARE_COVERAGE_117283.85,0.0
HEALTHCARE_COVERAGE_11748.26,0.0
HEALTHCARE_COVERAGE_1179979.19,0.0
HEALTHCARE_COVERAGE_11828.98,0.0
HEALTHCARE_COVERAGE_118408.26,0.0
HEALTHCARE_COVERAGE_118450.99,0.0
HEALTHCARE_COVERAGE_118518.69,0.0
HEALTHCARE_COVERAGE_1186873.98,0.0
HEALTHCARE_COVERAGE_118814.28,0.0
HEALTHCARE_COVERAGE_118960.07,0.0
HEALTHCARE_COVERAGE_11923.75,0.0
HEALTHCARE_COVERAGE_119631.71,0.0
HEALTHCARE_COVERAGE_1196663.28,0.0
HEALTHCARE_COVERAGE_119690.63,0.0
HEALTHCARE_COVERAGE_119962.32,0.0
HEALTHCARE_COVERAGE_120354.37,0.0
HEALTHCARE_COVERAGE_120497.53,0.0
HEALTHCARE_COVERAGE_1205738.51,0.0
HEALTHCARE_COVERAGE_1206024.98,0.0
HEALTHCARE_COVERAGE_1206027.06,0.0
HEALTHCARE_COVERAGE_120686.82,0.0
HEALTHCARE_COVERAGE_1207682.40,0.0
HEALTHCARE_COVERAGE_1208506.28,0.0
HEALTHCARE_COVERAGE_1210823.94,0.0
HEALTHCARE_COVERAGE_12116.79,0.0
HEALTHCARE_COVERAGE_1217036.84,0.0
HEALTHCARE_COVERAGE_122200.90,0.0
HEALTHCARE_COVERAGE_1222785.87,0.0
HEALTHCARE_COVERAGE_122446.49,0.0
HEALTHCARE_COVERAGE_122689.34,0.0
HEALTHCARE_COVERAGE_1229469.68,0.0
HEALTHCARE_COVERAGE_1229915.10,0.0
HEALTHCARE_COVERAGE_123033.27,0.0
HEALTHCARE_COVERAGE_123066.44,0.0
HEALTHCARE_COVERAGE_1233552.26,0.0
HEALTHCARE_COVERAGE_12342.78,0.0
HEALTHCARE_COVERAGE_1235181.94,0.0
HEALTHCARE_COVERAGE_1238959.10,0.0
HEALTHCARE_COVERAGE_12431.97,0.0
HEALTHCARE_COVERAGE_124672.36,0.0
HEALTHCARE_COVERAGE_1247275.42,0.0
HEALTHCARE_COVERAGE_124736.76,0.0
HEALTHCARE_COVERAGE_125073.49,0.0
HEALTHCARE_COVERAGE_1250784.26,0.0
HEALTHCARE_COVERAGE_125079.50,0.0
HEALTHCARE_COVERAGE_12541.72,0.0
HEALTHCARE_COVERAGE_125413.42,0.0
HEALTHCARE_COVERAGE_1254633.96,0.0
HEALTHCARE_COVERAGE_125761.74,0.0
HEALTHCARE_COVERAGE_12599.85,0.0
HEALTHCARE_COVERAGE_126062.32,0.0
HEALTHCARE_COVERAGE_1264551.58,0.0
HEALTHCARE_COVERAGE_1265.40,0.0
HEALTHCARE_COVERAGE_126596.17,0.0
HEALTHCARE_COVERAGE_126703.37,0.0
HEALTHCARE_COVERAGE_12674.63,0.0
HEALTHCARE_COVERAGE_12693.23,0.0
HEALTHCARE_COVERAGE_127.84,0.0
HEALTHCARE_COVERAGE_127006.26,0.0
HEALTHCARE_COVERAGE_127070.81,0.0
HEALTHCARE_COVERAGE_127080.14,0.0
HEALTHCARE_COVERAGE_1271.87,0.0
HEALTHCARE_COVERAGE_12765.09,0.0
HEALTHCARE_COVERAGE_1277105.17,0.0
HEALTHCARE_COVERAGE_127948.45,0.0
HEALTHCARE_COVERAGE_128177.82,0.0
HEALTHCARE_COVERAGE_12874.03,0.0
HEALTHCARE_COVERAGE_128787.25,0.0
HEALTHCARE_COVERAGE_129012.27,0.0
HEALTHCARE_COVERAGE_1290405.35,0.0
HEALTHCARE_COVERAGE_129150.93,0.0
HEALTHCARE_COVERAGE_129238.17,0.0
HEALTHCARE_COVERAGE_1292770.65,0.0
HEALTHCARE_COVERAGE_12931.89,0.0
HEALTHCARE_COVERAGE_12938.70,0.0
HEALTHCARE_COVERAGE_129478.97,0.0
HEALTHCARE_COVERAGE_1298027.26,0.0
HEALTHCARE_COVERAGE_12992.42,0.0
HEALTHCARE_COVERAGE_130163.30,0.0
HEALTHCARE_COVERAGE_130376.68,0.0
HEALTHCARE_COVERAGE_1303912.73,0.0
HEALTHCARE_COVERAGE_1305552.92,0.0
HEALTHCARE_COVERAGE_1305577.61,0.0
HEALTHCARE_COVERAGE_13071.38,0.0
HEALTHCARE_COVERAGE_130825.15,0.0
HEALTHCARE_COVERAGE_130832.46,0.0
HEALTHCARE_COVERAGE_131123.94,0.0
HEALTHCARE_COVERAGE_131182.77,0.0
HEALTHCARE_COVERAGE_131207.08,0.0
HEALTHCARE_COVERAGE_131227.58,0.0
HEALTHCARE_COVERAGE_13149.99,0.0
HEALTHCARE_COVERAGE_131568.90,0.0
HEALTHCARE_COVERAGE_131761.30,0.0
HEALTHCARE_COVERAGE_131968.22,0.0
HEALTHCARE_COVERAGE_13203.27,0.0
HEALTHCARE_COVERAGE_132198.98,0.0
HEALTHCARE_COVERAGE_1322221.60,0.0
HEALTHCARE_COVERAGE_1324148.35,0.0
HEALTHCARE_COVERAGE_13283.73,0.0
HEALTHCARE_COVERAGE_133050.52,0.0
HEALTHCARE_COVERAGE_13358.43,0.0
HEALTHCARE_COVERAGE_13368.33,0.0
HEALTHCARE_COVERAGE_13379.54,0.0
HEALTHCARE_COVERAGE_134105.57,0.0
HEALTHCARE_COVERAGE_134291.82,0.0
HEALTHCARE_COVERAGE_1343383.17,0.0
HEALTHCARE_COVERAGE_1349992.67,0.0
HEALTHCARE_COVERAGE_1352072.67,0.0
HEALTHCARE_COVERAGE_1352763.07,0.0
HEALTHCARE_COVERAGE_13535.52,0.0
HEALTHCARE_COVERAGE_135457.32,0.0
HEALTHCARE_COVERAGE_1356890.10,0.0
HEALTHCARE_COVERAGE_135911.77,0.0
HEALTHCARE_COVERAGE_1359770.40,0.0
HEALTHCARE_COVERAGE_13604.54,0.0
HEALTHCARE_COVERAGE_136108.27,0.0
HEALTHCARE_COVERAGE_136260.84,0.0
HEALTHCARE_COVERAGE_1363151.87,0.0
HEALTHCARE_COVERAGE_136460.19,0.0
HEALTHCARE_COVERAGE_13664.35,0.0
HEALTHCARE_COVERAGE_137356.42,0.0
HEALTHCARE_COVERAGE_137486.04,0.0
HEALTHCARE_COVERAGE_137652.57,0.0
HEALTHCARE_COVERAGE_1379009.70,0.0
HEALTHCARE_COVERAGE_13794.83,0.0
HEALTHCARE_COVERAGE_1379491.74,0.0
HEALTHCARE_COVERAGE_138392.39,0.0
HEALTHCARE_COVERAGE_13848.23,0.0
HEALTHCARE_COVERAGE_138635.13,0.0
HEALTHCARE_COVERAGE_138836.40,0.0
HEALTHCARE_COVERAGE_139232.91,0.0
HEALTHCARE_COVERAGE_139736.98,0.0
HEALTHCARE_COVERAGE_13999.55,0.0
HEALTHCARE_COVERAGE_1402407.18,0.0
HEALTHCARE_COVERAGE_14077.60,0.0
HEALTHCARE_COVERAGE_140868.41,0.0
HEALTHCARE_COVERAGE_141111.93,0.0
HEALTHCARE_COVERAGE_1413.47,0.0
HEALTHCARE_COVERAGE_14134.59,0.0
HEALTHCARE_COVERAGE_141652.06,0.0
HEALTHCARE_COVERAGE_1416886.34,0.0
HEALTHCARE_COVERAGE_141733.16,0.0
HEALTHCARE_COVERAGE_1421117.72,0.0
HEALTHCARE_COVERAGE_1436796.67,0.0
HEALTHCARE_COVERAGE_14392.02,0.0
HEALTHCARE_COVERAGE_1440534.31,0.0
HEALTHCARE_COVERAGE_1442230.64,0.0
HEALTHCARE_COVERAGE_144268.62,0.0
HEALTHCARE_COVERAGE_144525.62,0.0
HEALTHCARE_COVERAGE_145353.60,0.0
HEALTHCARE_COVERAGE_1454874.59,0.0
HEALTHCARE_COVERAGE_14549.82,0.0
HEALTHCARE_COVERAGE_145618.48,0.0
HEALTHCARE_COVERAGE_1456537.55,0.0
HEALTHCARE_COVERAGE_145722.27,0.0
HEALTHCARE_COVERAGE_146638.94,0.0
HEALTHCARE_COVERAGE_1470069.39,0.0
HEALTHCARE_COVERAGE_1474620.87,0.0
HEALTHCARE_COVERAGE_147950.89,0.0
HEALTHCARE_COVERAGE_14802.55,0.0
HEALTHCARE_COVERAGE_148394.27,0.0
HEALTHCARE_COVERAGE_148688.18,0.0
HEALTHCARE_COVERAGE_1488150.68,0.0
HEALTHCARE_COVERAGE_14888.54,0.0
HEALTHCARE_COVERAGE_14930.59,0.0
HEALTHCARE_COVERAGE_1495428.52,0.0
HEALTHCARE_COVERAGE_1496.58,0.0
HEALTHCARE_COVERAGE_149691.46,0.0
HEALTHCARE_COVERAGE_1498293.63,0.0
HEALTHCARE_COVERAGE_149885.45,0.0
HEALTHCARE_COVERAGE_15068.41,0.0
HEALTHCARE_COVERAGE_1508580.36,0.0
HEALTHCARE_COVERAGE_151002.67,0.0
HEALTHCARE_COVERAGE_151246.83,0.0
HEALTHCARE_COVERAGE_1518844.01,0.0
HEALTHCARE_COVERAGE_152017.35,0.0
HEALTHCARE_COVERAGE_15255.72,0.0
HEALTHCARE_COVERAGE_152830.40,0.0
HEALTHCARE_COVERAGE_152832.02,0.0
HEALTHCARE_COVERAGE_15298.29,0.0
HEALTHCARE_COVERAGE_153.44,0.0
HEALTHCARE_COVERAGE_153452.79,0.0
HEALTHCARE_COVERAGE_1534602.72,0.0
HEALTHCARE_COVERAGE_153488.15,0.0
HEALTHCARE_COVERAGE_153578.76,0.0
HEALTHCARE_COVERAGE_153593.03,0.0
HEALTHCARE_COVERAGE_15364.08,0.0
HEALTHCARE_COVERAGE_1539491.53,0.0
HEALTHCARE_COVERAGE_154072.83,0.0
HEALTHCARE_COVERAGE_15420.00,0.0
HEALTHCARE_COVERAGE_154532.16,0.0
HEALTHCARE_COVERAGE_154679.18,0.0
HEALTHCARE_COVERAGE_154832.92,0.0
HEALTHCARE_COVERAGE_15486.39,0.0
HEALTHCARE_COVERAGE_155.81,0.0
HEALTHCARE_COVERAGE_155775.79,0.0
HEALTHCARE_COVERAGE_155894.72,0.0
HEALTHCARE_COVERAGE_156243.77,0.0
HEALTHCARE_COVERAGE_1566.86,0.0
HEALTHCARE_COVERAGE_15703.13,0.0
HEALTHCARE_COVERAGE_1571521.03,0.0
HEALTHCARE_COVERAGE_157781.57,0.0
HEALTHCARE_COVERAGE_15796.99,0.0
HEALTHCARE_COVERAGE_15850.79,0.0
HEALTHCARE_COVERAGE_158709.44,0.0
HEALTHCARE_COVERAGE_1588245.67,0.0
HEALTHCARE_COVERAGE_158878.55,0.0
HEALTHCARE_COVERAGE_159104.26,0.0
HEALTHCARE_COVERAGE_15920.66,0.0
HEALTHCARE_COVERAGE_159260.97,0.0
HEALTHCARE_COVERAGE_1594.12,0.0
HEALTHCARE_COVERAGE_15951.94,0.0
HEALTHCARE_COVERAGE_1597889.87,0.0
HEALTHCARE_COVERAGE_1599369.01,0.0
HEALTHCARE_COVERAGE_16002.05,0.0
HEALTHCARE_COVERAGE_160192.74,0.0
HEALTHCARE_COVERAGE_16033.12,0.0
HEALTHCARE_COVERAGE_16086.48,0.0
HEALTHCARE_COVERAGE_16141.65,0.0
HEALTHCARE_COVERAGE_161862.71,0.0
HEALTHCARE_COVERAGE_162786.70,0.0
HEALTHCARE_COVERAGE_16298.86,0.0
HEALTHCARE_COVERAGE_1633315.13,0.0
HEALTHCARE_COVERAGE_163621.63,0.0
HEALTHCARE_COVERAGE_164609.77,0.0
HEALTHCARE_COVERAGE_165276.12,0.0
HEALTHCARE_COVERAGE_1656533.70,0.0
HEALTHCARE_COVERAGE_165758.43,0.0
HEALTHCARE_COVERAGE_166089.67,0.0
HEALTHCARE_COVERAGE_166343.46,0.0
HEALTHCARE_COVERAGE_166464.77,0.0
HEALTHCARE_COVERAGE_166637.40,0.0
HEALTHCARE_COVERAGE_166969.29,0.0
HEALTHCARE_COVERAGE_167340.15,0.0
HEALTHCARE_COVERAGE_1673661.26,0.0
HEALTHCARE_COVERAGE_1674.15,0.0
HEALTHCARE_COVERAGE_16815.57,0.0
HEALTHCARE_COVERAGE_168217.74,0.0
HEALTHCARE_COVERAGE_1683.56,0.0
HEALTHCARE_COVERAGE_1688307.15,0.0
HEALTHCARE_COVERAGE_1691864.29,0.0
HEALTHCARE_COVERAGE_16961.32,0.0
HEALTHCARE_COVERAGE_1701421.52,0.0
HEALTHCARE_COVERAGE_17063.07,0.0
HEALTHCARE_COVERAGE_171350.75,0.0
HEALTHCARE_COVERAGE_1714549.83,0.0
HEALTHCARE_COVERAGE_171908.75,0.0
HEALTHCARE_COVERAGE_171949.15,0.0
HEALTHCARE_COVERAGE_17244.23,0.0
HEALTHCARE_COVERAGE_172689.09,0.0
HEALTHCARE_COVERAGE_172689.67,0.0
HEALTHCARE_COVERAGE_17324.58,0.0
HEALTHCARE_COVERAGE_173334.99,0.0
HEALTHCARE_COVERAGE_1736097.75,0.0
HEALTHCARE_COVERAGE_173761.11,0.0
HEALTHCARE_COVERAGE_173764.95,0.0
HEALTHCARE_COVERAGE_174466.87,0.0
HEALTHCARE_COVERAGE_174476.25,0.0
HEALTHCARE_COVERAGE_174792.15,0.0
HEALTHCARE_COVERAGE_1748468.46,0.0
HEALTHCARE_COVERAGE_17501.54,0.0
HEALTHCARE_COVERAGE_175106.47,0.0
HEALTHCARE_COVERAGE_17546.32,0.0
HEALTHCARE_COVERAGE_176100.38,0.0
HEALTHCARE_COVERAGE_17630.03,0.0
HEALTHCARE_COVERAGE_177521.83,0.0
HEALTHCARE_COVERAGE_17757.69,0.0
HEALTHCARE_COVERAGE_178688.69,0.0
HEALTHCARE_COVERAGE_178762.84,0.0
HEALTHCARE_COVERAGE_179477.78,0.0
HEALTHCARE_COVERAGE_179599.55,0.0
HEALTHCARE_COVERAGE_1796898.38,0.0
HEALTHCARE_COVERAGE_18076.18,0.0
HEALTHCARE_COVERAGE_180779.94,0.0
HEALTHCARE_COVERAGE_18088.08,0.0
HEALTHCARE_COVERAGE_182365.05,0.0
HEALTHCARE_COVERAGE_182571.48,0.0
HEALTHCARE_COVERAGE_182706.10,0.0
HEALTHCARE_COVERAGE_182746.51,0.0
HEALTHCARE_COVERAGE_182810.30,0.0
HEALTHCARE_COVERAGE_183073.19,0.0
HEALTHCARE_COVERAGE_183174.09,0.0
HEALTHCARE_COVERAGE_183502.65,0.0
HEALTHCARE_COVERAGE_183515.49,0.0
HEALTHCARE_COVERAGE_184176.12,0.0
HEALTHCARE_COVERAGE_1843.66,0.0
HEALTHCARE_COVERAGE_184667.72,0.0
HEALTHCARE_COVERAGE_18489.26,0.0
HEALTHCARE_COVERAGE_184897.65,0.0
HEALTHCARE_COVERAGE_184922.33,0.0
HEALTHCARE_COVERAGE_185143.56,0.0
HEALTHCARE_COVERAGE_18521.86,0.0
HEALTHCARE_COVERAGE_18550.43,0.0
HEALTHCARE_COVERAGE_185738.42,0.0
HEALTHCARE_COVERAGE_185752.02,0.0
HEALTHCARE_COVERAGE_185857.36,0.0
HEALTHCARE_COVERAGE_1859.24,0.0
HEALTHCARE_COVERAGE_186004.97,0.0
HEALTHCARE_COVERAGE_18641.31,0.0
HEALTHCARE_COVERAGE_1873.25,0.0
HEALTHCARE_COVERAGE_18795.41,0.0
HEALTHCARE_COVERAGE_187961.63,0.0
HEALTHCARE_COVERAGE_18885.77,0.0
HEALTHCARE_COVERAGE_189403.89,0.0
HEALTHCARE_COVERAGE_189474.55,0.0
HEALTHCARE_COVERAGE_18954.55,0.0
HEALTHCARE_COVERAGE_189728.43,0.0
HEALTHCARE_COVERAGE_189755.92,0.0
HEALTHCARE_COVERAGE_189877.67,0.0
HEALTHCARE_COVERAGE_1905063.09,0.0
HEALTHCARE_COVERAGE_191326.79,0.0
HEALTHCARE_COVERAGE_1915939.53,0.0
HEALTHCARE_COVERAGE_19190.39,0.0
HEALTHCARE_COVERAGE_1924029.81,0.0
HEALTHCARE_COVERAGE_19256.58,0.0
HEALTHCARE_COVERAGE_192794.83,0.0
HEALTHCARE_COVERAGE_193232.77,0.0
HEALTHCARE_COVERAGE_193395.01,0.0
HEALTHCARE_COVERAGE_19406.68,0.0
HEALTHCARE_COVERAGE_1945647.43,0.0
HEALTHCARE_COVERAGE_19467.84,0.0
HEALTHCARE_COVERAGE_19483.23,0.0
HEALTHCARE_COVERAGE_195414.05,0.0
HEALTHCARE_COVERAGE_196.30,0.0
HEALTHCARE_COVERAGE_196191.88,0.0
HEALTHCARE_COVERAGE_19696.38,0.0
HEALTHCARE_COVERAGE_197439.98,0.0
HEALTHCARE_COVERAGE_198034.78,0.0
HEALTHCARE_COVERAGE_198140.45,0.0
HEALTHCARE_COVERAGE_198851.87,0.0
HEALTHCARE_COVERAGE_199074.52,0.0
HEALTHCARE_COVERAGE_199258.54,0.0
HEALTHCARE_COVERAGE_19987.11,0.0
HEALTHCARE_COVERAGE_200088.15,0.0
HEALTHCARE_COVERAGE_200332.06,0.0
HEALTHCARE_COVERAGE_200789.85,0.0
HEALTHCARE_COVERAGE_20133.58,0.0
HEALTHCARE_COVERAGE_202561.93,0.0
HEALTHCARE_COVERAGE_202827.78,0.0
HEALTHCARE_COVERAGE_20299.04,0.0
HEALTHCARE_COVERAGE_203142.45,0.0
HEALTHCARE_COVERAGE_20324.57,0.0
HEALTHCARE_COVERAGE_20325.25,0.0
HEALTHCARE_COVERAGE_2033450.32,0.0
HEALTHCARE_COVERAGE_20349.52,0.0
HEALTHCARE_COVERAGE_203847.36,0.0
HEALTHCARE_COVERAGE_20389.33,0.0
HEALTHCARE_COVERAGE_204222.31,0.0
HEALTHCARE_COVERAGE_204405.91,0.0
HEALTHCARE_COVERAGE_20444.30,0.0
HEALTHCARE_COVERAGE_2044560.81,0.0
HEALTHCARE_COVERAGE_205045.22,0.0
HEALTHCARE_COVERAGE_205140.10,0.0
HEALTHCARE_COVERAGE_20645.91,0.0
HEALTHCARE_COVERAGE_2066577.30,0.0
HEALTHCARE_COVERAGE_20694.49,0.0
HEALTHCARE_COVERAGE_206951.60,0.0
HEALTHCARE_COVERAGE_2069651.90,0.0
HEALTHCARE_COVERAGE_207470.63,0.0
HEALTHCARE_COVERAGE_207648.79,0.0
HEALTHCARE_COVERAGE_208259.33,0.0
HEALTHCARE_COVERAGE_208361.58,0.0
HEALTHCARE_COVERAGE_208858.20,0.0
